ID	DeletionRate	Autoencoder	NoiseLM	PlainLM	PredWeight	Noun	Continuation	That	NoThat
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the mobster	60	12
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the actor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the preacher	60	12
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the violinist	60	12
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the senator	60	12
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the commander	72	0
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the victims	60	12
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the politician	72	0
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the surgeon	60	12
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the extremist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the clerk	60	12
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the trader	48	24
130227302	0.5	516252642	964163553	27553360	1.0	feeling	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the principal	71	1
130227302	0.5	516252642	964163553	27553360	1.0	indication	the sculptor	60	12
130227302	0.5	516252642	964163553	27553360	1.0	indication	the consultant	61	11
130227302	0.5	516252642	964163553	27553360	1.0	indication	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the child	60	12
130227302	0.5	516252642	964163553	27553360	1.0	indication	the criminal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the student	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the mobster	60	12
130227302	0.5	516252642	964163553	27553360	1.0	indication	the actor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the preacher	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the violinist	48	24
130227302	0.5	516252642	964163553	27553360	1.0	indication	the senator	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the commander	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the victims	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the politician	60	12
130227302	0.5	516252642	964163553	27553360	1.0	indication	the surgeon	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the extremist	60	12
130227302	0.5	516252642	964163553	27553360	1.0	indication	the clerk	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the trader	72	0
130227302	0.5	516252642	964163553	27553360	1.0	indication	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the principal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the sculptor	71	1
130227302	0.5	516252642	964163553	27553360	1.0	proof	the consultant	49	23
130227302	0.5	516252642	964163553	27553360	1.0	proof	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the child	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the criminal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the student	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the mobster	60	12
130227302	0.5	516252642	964163553	27553360	1.0	proof	the actor	59	13
130227302	0.5	516252642	964163553	27553360	1.0	proof	the preacher	49	23
130227302	0.5	516252642	964163553	27553360	1.0	proof	the violinist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the senator	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the commander	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the victims	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the politician	60	12
130227302	0.5	516252642	964163553	27553360	1.0	proof	the surgeon	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the extremist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	proof	the clerk	60	12
130227302	0.5	516252642	964163553	27553360	1.0	proof	the trader	60	12
130227302	0.5	516252642	964163553	27553360	1.0	proof	the CEO	60	12
130227302	0.5	516252642	964163553	27553360	1.0	idea	the principal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the sculptor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the consultant	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the child	60	12
130227302	0.5	516252642	964163553	27553360	1.0	idea	the criminal	59	13
130227302	0.5	516252642	964163553	27553360	1.0	idea	the student	61	11
130227302	0.5	516252642	964163553	27553360	1.0	idea	the mobster	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the actor	60	12
130227302	0.5	516252642	964163553	27553360	1.0	idea	the preacher	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the violinist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the senator	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the commander	71	1
130227302	0.5	516252642	964163553	27553360	1.0	idea	the victims	61	11
130227302	0.5	516252642	964163553	27553360	1.0	idea	the politician	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the surgeon	72	0
130227302	0.5	516252642	964163553	27553360	1.0	idea	the extremist	60	12
130227302	0.5	516252642	964163553	27553360	1.0	idea	the clerk	59	13
130227302	0.5	516252642	964163553	27553360	1.0	idea	the trader	61	11
130227302	0.5	516252642	964163553	27553360	1.0	idea	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the principal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the sculptor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the consultant	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the child	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the criminal	60	12
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the student	60	12
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the mobster	60	12
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the actor	71	1
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the preacher	61	11
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the violinist	59	13
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the senator	61	11
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the commander	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the victims	71	1
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the politician	60	12
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the surgeon	61	11
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the extremist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the clerk	60	12
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the trader	60	12
130227302	0.5	516252642	964163553	27553360	1.0	rumor	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the principal	60	12
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the sculptor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the consultant	60	12
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the child	60	12
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the criminal	71	1
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the student	49	23
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the mobster	71	1
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the actor	49	23
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the preacher	60	12
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the violinist	60	12
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the senator	72	0
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the commander	48	24
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the victims	72	0
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the politician	72	0
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the surgeon	59	13
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the extremist	61	11
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the clerk	72	0
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the trader	71	1
130227302	0.5	516252642	964163553	27553360	1.0	reminder	the CEO	61	11
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the principal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the sculptor	48	24
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the consultant	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the child	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the criminal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the student	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the mobster	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the actor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the preacher	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the violinist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the senator	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the commander	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the victims	71	1
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the politician	37	35
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the surgeon	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the extremist	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the clerk	72	0
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the trader	60	12
130227302	0.5	516252642	964163553	27553360	1.0	speculation	the CEO	60	12
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the principal	59	13
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the sculptor	60	12
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the consultant	61	11
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the child	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the criminal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the student	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the mobster	71	1
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the actor	61	11
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the preacher	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the violinist	60	12
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the senator	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the commander	48	24
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the victims	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the politician	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the surgeon	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the extremist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the clerk	59	13
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the trader	61	11
130227302	0.5	516252642	964163553	27553360	1.0	presumption	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the principal	71	1
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the sculptor	61	11
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the consultant	60	12
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the runner	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the child	60	12
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the criminal	71	1
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the student	49	23
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the mobster	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the actor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the preacher	59	13
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the violinist	49	23
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the senator	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the commander	59	13
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the victims	49	23
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the politician	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the surgeon	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the extremist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the clerk	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the trader	72	0
130227302	0.5	516252642	964163553	27553360	1.0	suspicion	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the principal	60	12
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the sculptor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the consultant	60	12
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the runner	60	12
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the child	71	1
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the criminal	61	11
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the student	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the mobster	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the actor	60	12
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the preacher	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the violinist	60	12
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the senator	48	24
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the commander	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the victims	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the politician	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the surgeon	60	12
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the extremist	72	0
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the clerk	71	1
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the trader	37	35
130227302	0.5	516252642	964163553	27553360	1.0	certainty	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the principal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the sculptor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the consultant	60	12
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the runner	60	12
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the child	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the criminal	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the student	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the mobster	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the actor	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the preacher	71	1
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the violinist	49	23
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the senator	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the commander	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the victims	60	12
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the politician	60	12
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the surgeon	71	1
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the extremist	61	11
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the clerk	72	0
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the trader	60	12
130227302	0.5	516252642	964163553	27553360	1.0	revelation	the CEO	72	0
130227302	0.5	516252642	964163553	27553360	1.0	claim	the principal	48	24
130227302	0.5	516252642	964163553	27553360	1.0	claim	the sculptor	60	12
130227302	0.5	516252642	964163553	27553360	1.0	claim	the consultant	72	0
130227302	0.5	516252642	964163553	27553360	1.0	claim	the runner	60	12
130227302	0.5	516252642	964163553	27553360	1.0	claim	the child	72	0
130227302	0.5	516252642	964163553	27553360	1.0	claim	the criminal	60	12
130227302	0.5	516252642	964163553	27553360	1.0	claim	the student	72	0
130227302	0.5	516252642	964163553	27553360	1.0	claim	the mobster	60	12
130227302	0.5	516252642	964163553	27553360	1.0	claim	the actor	72	0
